source_project,source_priority,repo_url,commit_sha,branch,module,file,file_stem,suffix,parameter_count,port_count,instance_count,clock_names,reset_names,handshakes
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_1_to_n_tagged,bsg_dataflow/bsg_1_to_n_tagged.sv,bsg_1_to_n_tagged,.sv,2,7,1,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_1_to_n_tagged_fifo,bsg_dataflow/bsg_1_to_n_tagged_fifo.sv,bsg_1_to_n_tagged_fifo,.sv,7,9,3,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_1_to_n_tagged_fifo_shared,bsg_dataflow/bsg_1_to_n_tagged_fifo_shared.sv,bsg_1_to_n_tagged_fifo_shared,.sv,7,9,8,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_8b10b_decode_comb,bsg_dataflow/bsg_8b10b_decode_comb.sv,bsg_8b10b_decode_comb,.sv,0,7,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_8b10b_encode_comb,bsg_dataflow/bsg_8b10b_encode_comb.sv,bsg_8b10b_encode_comb,.sv,0,6,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_8b10b_shift_decoder,bsg_dataflow/bsg_8b10b_shift_decoder.sv,bsg_8b10b_shift_decoder,.sv,0,7,3,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_abs,bsg_misc/bsg_abs.sv,bsg_abs,.sv,1,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_adder_cin,bsg_misc/bsg_adder_cin.sv,bsg_adder_cin,.sv,2,4,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_adder_one_hot,bsg_misc/bsg_adder_one_hot.sv,bsg_adder_one_hot,.sv,2,3,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_adder_ripple_carry,bsg_misc/bsg_adder_ripple_carry.sv,bsg_adder_ripple_carry,.sv,1,4,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_and,bsg_misc/bsg_and.sv,bsg_and,.sv,2,3,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_arb_fixed,bsg_misc/bsg_arb_fixed.sv,bsg_arb_fixed,.sv,2,3,1,,,req_gnt
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_arb_round_robin,bsg_misc/bsg_arb_round_robin.sv,bsg_arb_round_robin,.sv,1,5,1,clk_i,reset_i,req_gnt
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_arb_round_robin_composable,bsg_misc/bsg_arb_round_robin.sv,bsg_arb_round_robin,.sv,2,6,1,clk_i,reset_i,req_gnt
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_arb_round_robin_two_level,bsg_misc/bsg_arb_round_robin.sv,bsg_arb_round_robin,.sv,1,6,2,clk_i,reset_i,req_gnt
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_array_concentrate_static,bsg_misc/bsg_array_concentrate_static.sv,bsg_array_concentrate_static,.sv,4,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_array_reverse,bsg_misc/bsg_array_reverse.sv,bsg_array_reverse,.sv,2,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_binary_plus_one_to_gray,bsg_misc/bsg_binary_plus_one_to_gray.sv,bsg_binary_plus_one_to_gray,.sv,1,2,1,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_buf,bsg_misc/bsg_buf.sv,bsg_buf,.sv,2,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_buf_ctrl,bsg_misc/bsg_buf_ctrl.sv,bsg_buf_ctrl,.sv,2,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_cam_1r1w,bsg_mem/bsg_cam_1r1w.sv,bsg_cam_1r1w,.sv,4,10,3,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_cam_1r1w_replacement,bsg_mem/bsg_cam_1r1w_replacement.sv,bsg_cam_1r1w_replacement,.sv,3,6,9,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_cam_1r1w_sync,bsg_mem/bsg_cam_1r1w_sync.sv,bsg_cam_1r1w_sync,.sv,4,10,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_cam_1r1w_sync_unmanaged,bsg_mem/bsg_cam_1r1w_sync_unmanaged.sv,bsg_cam_1r1w_sync_unmanaged,.sv,4,11,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_cam_1r1w_tag_array,bsg_mem/bsg_cam_1r1w_tag_array.sv,bsg_cam_1r1w_tag_array,.sv,4,9,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_cam_1r1w_unmanaged,bsg_mem/bsg_cam_1r1w_unmanaged.sv,bsg_cam_1r1w_unmanaged,.sv,4,11,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_channel_narrow,bsg_dataflow/bsg_channel_narrow.sv,bsg_channel_narrow,.sv,3,6,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_channel_tunnel,bsg_dataflow/bsg_channel_tunnel.sv,bsg_channel_tunnel,.sv,9,14,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_channel_tunnel_in,bsg_dataflow/bsg_channel_tunnel_in.sv,bsg_channel_tunnel_in,.sv,9,12,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_channel_tunnel_out,bsg_dataflow/bsg_channel_tunnel_out.sv,bsg_channel_tunnel_out,.sv,7,12,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_channel_tunnel_wormhole,bsg_dataflow/bsg_channel_tunnel_wormhole.sv,bsg_channel_tunnel_wormhole,.sv,11,10,18,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_circular_ptr,bsg_misc/bsg_circular_ptr.sv,bsg_circular_ptr,.sv,4,5,0,clk,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_clkbuf,bsg_misc/bsg_clkbuf.sv,bsg_clkbuf,.sv,3,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_clkgate_optional,bsg_misc/bsg_clkgate_optional.sv,bsg_clkgate_optional,.sv,0,4,1,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_compare_and_swap,bsg_dataflow/bsg_compare_and_swap.sv,bsg_compare_and_swap,.sv,4,4,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_concentrate_static,bsg_misc/bsg_concentrate_static.sv,bsg_concentrate_static,.sv,3,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_clear_up,bsg_misc/bsg_counter_clear_up.sv,bsg_counter_clear_up,.sv,4,5,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_clear_up_multi,bsg_misc/bsg_counter_clear_up_multi.sv,bsg_counter_clear_up_multi,.sv,5,5,1,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_clear_up_one_hot,bsg_misc/bsg_counter_clear_up_one_hot.sv,bsg_counter_clear_up_one_hot,.sv,3,5,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_clear_up_saturating,bsg_misc/bsg_counter_clear_up_saturating.sv,bsg_counter_clear_up_saturating,.sv,3,5,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_clock_downsample,bsg_misc/bsg_counter_clock_downsample.sv,bsg_counter_clock_downsample,.sv,2,4,1,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_dynamic_limit,bsg_misc/bsg_counter_dynamic_limit.sv,bsg_counter_dynamic_limit,.sv,1,4,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_dynamic_limit_en,bsg_misc/bsg_counter_dynamic_limit_en.sv,bsg_counter_dynamic_limit_en,.sv,1,6,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_max_clear_up,bsg_misc/bsg_counter_max_clear_up.sv,bsg_counter_max_clear_up,.sv,3,6,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_overflow_en,bsg_misc/bsg_counter_overflow_en.sv,bsg_counter_overflow_en,.sv,3,5,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_overflow_set_en,bsg_misc/bsg_counter_overflow_set_en.sv,bsg_counter_overflow_set_en,.sv,2,6,0,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_set_down,bsg_misc/bsg_counter_set_down.sv,bsg_counter_set_down,.sv,3,6,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_set_en,bsg_misc/bsg_counter_set_en.sv,bsg_counter_set_en,.sv,3,6,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_up_down,bsg_misc/bsg_counter_up_down.sv,bsg_counter_up_down,.sv,5,5,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counter_up_down_variable,bsg_misc/bsg_counter_up_down_variable.sv,bsg_counter_up_down_variable,.sv,5,5,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_counting_leading_zeros,bsg_misc/bsg_counting_leading_zeros.sv,bsg_counting_leading_zeros,.sv,2,2,1,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_credit_to_token,bsg_dataflow/bsg_credit_to_token.sv,bsg_credit_to_token,.sv,2,5,1,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_crossbar_control_basic_o_by_i,bsg_misc/bsg_crossbar_control_basic_o_by_i.sv,bsg_crossbar_control_basic_o_by_i,.sv,3,8,4,clk_i,reset_i,valid_ready
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_crossbar_control_locking_o_by_i,bsg_misc/bsg_crossbar_control_locking_o_by_i.sv,bsg_crossbar_control_locking_o_by_i,.sv,3,9,5,clk_i,reset_i,valid_ready
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_crossbar_o_by_i,bsg_misc/bsg_crossbar_o_by_i.sv,bsg_crossbar_o_by_i,.sv,3,3,1,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_cycle_counter,bsg_misc/bsg_cycle_counter.sv,bsg_cycle_counter,.sv,2,3,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_decode,bsg_misc/bsg_decode.sv,bsg_decode,.sv,1,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_decode_thermometer,bsg_misc/bsg_decode_thermometer.sv,bsg_decode_thermometer,.sv,2,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_decode_with_v,bsg_misc/bsg_decode_with_v.sv,bsg_decode_with_v,.sv,1,3,1,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff,bsg_misc/bsg_dff.sv,bsg_dff,.sv,3,3,0,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_async_reset,bsg_misc/bsg_dff_async_reset.sv,bsg_dff_async_reset,.sv,3,4,0,clk_i,async_reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_chain,bsg_misc/bsg_dff_chain.sv,bsg_dff_chain,.sv,2,3,1,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_en,bsg_misc/bsg_dff_en.sv,bsg_dff_en,.sv,3,4,0,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_en_bypass,bsg_misc/bsg_dff_en_bypass.sv,bsg_dff_en_bypass,.sv,3,4,1,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_en_rep_rep,bsg_misc/bsg_mul_pipelined.sv,bsg_mul_pipelined,.sv,4,4,1,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_en_segmented,bsg_misc/bsg_dff_en_segmented.sv,bsg_dff_en_segmented,.sv,5,4,2,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_gatestack,bsg_misc/bsg_dff_gatestack.sv,bsg_dff_gatestack,.sv,2,3,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_negedge_reset,bsg_misc/bsg_dff_negedge_reset.sv,bsg_dff_negedge_reset,.sv,2,4,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_reset,bsg_misc/bsg_dff_reset.sv,bsg_dff_reset,.sv,3,4,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_reset_en,bsg_misc/bsg_dff_reset_en.sv,bsg_dff_reset_en,.sv,3,5,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_reset_en_bypass,bsg_misc/bsg_dff_reset_en_bypass.sv,bsg_dff_reset_en_bypass,.sv,3,5,1,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_reset_set_clear,bsg_misc/bsg_dff_reset_set_clear.sv,bsg_dff_reset_set_clear,.sv,2,5,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dff_reset_var_en,bsg_misc/bsg_dff_reset_var_en.sv,bsg_dff_reset_var_en,.sv,2,6,0,clk_i,reset_i;reset_data_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_dlatch,bsg_misc/bsg_dlatch.sv,bsg_dlatch,.sv,2,3,0,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_edge_detect,bsg_misc/bsg_edge_detect.sv,bsg_edge_detect,.sv,1,4,1,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_encode_one_hot,bsg_misc/bsg_encode_one_hot.sv,bsg_encode_one_hot,.sv,3,3,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_expand_bitmask,bsg_misc/bsg_expand_bitmask.sv,bsg_expand_bitmask,.sv,3,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_large,bsg_dataflow/bsg_fifo_1r1w_large.sv,bsg_fifo_1r1w_large,.sv,2,8,6,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_large_banked,bsg_dataflow/bsg_fifo_1r1w_large_banked.sv,bsg_fifo_1r1w_large_banked,.sv,2,8,3,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_multi,bsg_dataflow/bsg_fifo_1r1w_multi.sv,bsg_fifo_1r1w_multi,.sv,4,10,7,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_multi_fifo_head,bsg_dataflow/bsg_fifo_1r1w_multi.sv,bsg_fifo_1r1w_multi,.sv,1,11,0,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_narrowed,bsg_dataflow/bsg_fifo_1r1w_narrowed.sv,bsg_fifo_1r1w_narrowed,.sv,6,8,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_pseudo_large,bsg_dataflow/bsg_fifo_1r1w_pseudo_large.sv,bsg_fifo_1r1w_pseudo_large,.sv,4,8,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_small,bsg_dataflow/bsg_fifo_1r1w_small.sv,bsg_fifo_1r1w_small,.sv,4,8,3,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_small_credit_on_input,bsg_dataflow/bsg_fifo_1r1w_small_credit_on_input.sv,bsg_fifo_1r1w_small_credit_on_input,.sv,3,8,1,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_small_hardened,bsg_dataflow/bsg_fifo_1r1w_small_hardened.sv,bsg_fifo_1r1w_small_hardened,.sv,3,8,4,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_small_hardened_multi,bsg_dataflow/bsg_fifo_1r1w_small_hardened_multi.sv,bsg_fifo_1r1w_small_hardened_multi,.sv,7,9,8,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1r1w_small_unhardened,bsg_dataflow/bsg_fifo_1r1w_small_unhardened.sv,bsg_fifo_1r1w_small_unhardened,.sv,3,8,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_1rw_large,bsg_dataflow/bsg_fifo_1rw_large.sv,bsg_fifo_1rw_large,.sv,3,8,3,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_bypass,bsg_dataflow/bsg_fifo_bypass.sv,bsg_fifo_bypass,.sv,2,12,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_reorder,bsg_dataflow/bsg_fifo_reorder.sv,bsg_fifo_reorder,.sv,3,13,5,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_shift_datapath,bsg_dataflow/bsg_fifo_shift_datapath.sv,bsg_fifo_shift_datapath,.sv,3,4,1,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_fifo_tracker,bsg_dataflow/bsg_fifo_tracker.sv,bsg_fifo_tracker,.sv,2,9,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_flatten_2D_array,bsg_dataflow/bsg_flatten_2D_array.sv,bsg_flatten_2D_array,.sv,2,2,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_flow_convert,bsg_dataflow/bsg_flow_convert.sv,bsg_flow_convert,.sv,11,4,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_flow_counter,bsg_dataflow/bsg_flow_counter.sv,bsg_flow_counter,.sv,4,6,1,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_gray_to_binary,bsg_misc/bsg_gray_to_binary.sv,bsg_gray_to_binary,.sv,1,2,1,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_hash_bank,bsg_misc/bsg_hash_bank.sv,bsg_hash_bank,.sv,5,3,6,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_hash_bank_reverse,bsg_misc/bsg_hash_bank_reverse.sv,bsg_hash_bank_reverse,.sv,5,3,6,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_hashing_ipoly,bsg_misc/bsg_hashing_ipoly.sv,bsg_hashing_ipoly,.sv,3,3,0,,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_icg_neg,bsg_misc/bsg_icg_neg.sv,bsg_icg_neg,.sv,0,3,0,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_icg_pos,bsg_misc/bsg_icg_pos.sv,bsg_icg_pos,.sv,0,3,0,clk_i,,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_id_pool,bsg_misc/bsg_id_pool.sv,bsg_id_pool,.sv,2,8,1,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_id_pool_dealloc_alloc_one_hot,bsg_misc/bsg_id_pool_dealloc_alloc_one_hot.sv,bsg_id_pool_dealloc_alloc_one_hot,.sv,1,7,2,clk_i,reset_i,
basejump_stl,A,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,bsg_id_pool_with_reserve,bsg_misc/bsg_id_pool_with_reserve.sv,bsg_id_pool_with_reserve,.sv,2,9,4,clk_i,reset_i,
